key_id,booking_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
125,B-0125,WC-1974,1974 FIFA World Cup,M-1974-28,Sweden v Poland,1974-06-26,second group stage,Group B,T-55,Poland,POL,0,1,P-00830,Szarmach,Andrzej,17,44',44,0,first half,1,0,0,0
126,B-0126,WC-1974,1974 FIFA World Cup,M-1974-28,Sweden v Poland,1974-06-26,second group stage,Group B,T-55,Poland,POL,0,1,P-02273,Gorgoń,Jerzy,6,49',49,0,second half,1,0,0,0
127,B-0127,WC-1974,1974 FIFA World Cup,M-1974-29,Argentina v Brazil,1974-06-30,second group stage,Group A,T-03,Argentina,ARG,1,0,P-01388,Houseman,René,11,72',72,0,second half,1,0,0,0
128,B-0128,WC-1974,1974 FIFA World Cup,M-1974-32,West Germany v Sweden,1974-06-30,second group stage,Group B,T-71,Sweden,SWE,0,1,P-00726,Grahn,Ove,6,45',45,0,first half,1,0,0,0
129,B-0129,WC-1974,1974 FIFA World Cup,M-1974-34,Argentina v East Germany,1974-07-03,second group stage,Group A,T-23,East Germany,DDR,0,1,P-02636,Sparwasser,Jürgen,14,23',23,0,first half,1,0,0,0
130,B-0130,WC-1974,1974 FIFA World Cup,M-1974-34,Argentina v East Germany,1974-07-03,second group stage,Group A,T-03,Argentina,ARG,1,0,P-01096,Bargas,Ángel,5,68',68,0,second half,1,0,0,0
131,B-0131,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,1974-07-03,second group stage,Group A,T-46,Netherlands,NLD,1,0,P-08987,Suurbier,Wim,20,29',29,0,first half,1,0,0,0
132,B-0132,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,1974-07-03,second group stage,Group A,T-09,Brazil,BRA,0,1,P-08576,Pereira,Luís,2,29',29,0,first half,1,0,0,0
133,B-0133,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,1974-07-03,second group stage,Group A,T-09,Brazil,BRA,0,1,P-06541,Zé Maria,not applicable,4,37',37,0,first half,1,0,0,0
134,B-0134,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,1974-07-03,second group stage,Group A,T-09,Brazil,BRA,0,1,P-08128,Peres,Marinho,3,44',44,0,first half,1,0,0,0
135,B-0135,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,1974-07-03,second group stage,Group A,T-46,Netherlands,NLD,1,0,P-02210,Rep,Johnny,16,69',69,0,second half,1,0,0,0
136,B-0136,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,1974-07-03,second group stage,Group A,T-09,Brazil,BRA,0,1,P-08576,Pereira,Luís,2,84',84,0,second half,0,1,0,1
137,B-0137,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,1974-07-03,second group stage,Group B,T-83,Yugoslavia,YUG,0,1,P-06853,Katalinski,Josip,5,26',26,0,first half,1,0,0,0
138,B-0138,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,1974-07-03,second group stage,Group B,T-83,Yugoslavia,YUG,0,1,P-01252,Karasi,Stanislav,18,86',86,0,second half,1,0,0,0
139,B-0139,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,1974-07-06,third-place match,not applicable,T-55,Poland,POL,0,1,P-06372,Kasperczak,Henryk,13,71',71,0,second half,1,0,0,0
140,B-0140,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,1974-07-06,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-07877,Jairzinho,not applicable,7,76',76,0,second half,1,0,0,0
141,B-0141,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,1974-07-07,final,not applicable,T-82,West Germany,DEU,0,1,P-00329,Vogts,Berti,2,4',4,0,first half,1,0,0,0
142,B-0142,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,1974-07-07,final,not applicable,T-46,Netherlands,NLD,1,0,P-02730,van Hanegem,Willem,3,23',23,0,first half,1,0,0,0
143,B-0143,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,1974-07-07,final,not applicable,T-46,Netherlands,NLD,1,0,P-07695,Neeskens,Johan,13,40',40,0,first half,1,0,0,0
144,B-0144,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,1974-07-07,final,not applicable,T-46,Netherlands,NLD,1,0,P-04432,Cruyff,Johan,14,45',45,0,first half,1,0,0,0
145,B-0145,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,1978-06-02,group stage,Group 1,T-39,Italy,ITA,1,0,P-06751,Tardelli,Marco,14,35',35,0,first half,1,0,0,0
146,B-0146,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,1978-06-02,group stage,Group 1,T-28,France,FRA,0,1,P-07530,Platini,Michel,15,60',60,0,second half,1,0,0,0
147,B-0147,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,1978-06-02,group stage,Group 1,T-28,France,FRA,0,1,P-08822,Michel,Henri,11,81',81,0,second half,1,0,0,0
148,B-0148,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1978-06-02,group stage,Group 1,T-34,Hungary,HUN,0,1,P-01344,Nyilasi,Tibor,8,21',21,0,first half,1,0,0,0
149,B-0149,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1978-06-02,group stage,Group 1,T-34,Hungary,HUN,0,1,P-09703,Törőcsik,András,9,48',48,0,second half,1,0,0,0
150,B-0150,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1978-06-02,group stage,Group 1,T-03,Argentina,ARG,1,0,P-00705,Passarella,Daniel,19,77',77,0,second half,1,0,0,0
151,B-0151,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1978-06-02,group stage,Group 1,T-34,Hungary,HUN,0,1,P-09703,Törőcsik,András,9,88',88,0,second half,0,1,0,1
152,B-0152,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,1978-06-02,group stage,Group 1,T-34,Hungary,HUN,0,1,P-01344,Nyilasi,Tibor,8,89',89,0,second half,0,1,0,1
153,B-0153,WC-1978,1978 FIFA World Cup,M-1978-06,Brazil v Sweden,1978-06-03,group stage,Group 3,T-71,Sweden,SWE,0,1,P-05279,Wendt,Benny,11,74',74,0,second half,1,0,0,0
154,B-0154,WC-1978,1978 FIFA World Cup,M-1978-06,Brazil v Sweden,1978-06-03,group stage,Group 3,T-09,Brazil,BRA,1,0,P-00869,Oscar,not applicable,3,87',87,0,second half,1,0,0,0
155,B-0155,WC-1978,1978 FIFA World Cup,M-1978-08,Peru v Scotland,1978-06-03,group stage,Group 4,T-54,Peru,PER,1,0,P-01919,Velásquez,José,6,19',19,0,first half,1,0,0,0
156,B-0156,WC-1978,1978 FIFA World Cup,M-1978-09,Italy v Hungary,1978-06-06,group stage,Group 1,T-34,Hungary,HUN,0,1,P-06710,Zombori,Sándor,5,26',26,0,first half,1,0,0,0
157,B-0157,WC-1978,1978 FIFA World Cup,M-1978-09,Italy v Hungary,1978-06-06,group stage,Group 1,T-34,Hungary,HUN,0,1,P-07063,Martos,Győző,12,64',64,0,second half,1,0,0,0
158,B-0158,WC-1978,1978 FIFA World Cup,M-1978-11,West Germany v Mexico,1978-06-06,group stage,Group 2,T-82,West Germany,DEU,1,0,P-05466,Bonhof,Rainer,6,43',43,0,first half,1,0,0,0
159,B-0159,WC-1978,1978 FIFA World Cup,M-1978-11,West Germany v Mexico,1978-06-06,group stage,Group 2,T-44,Mexico,MEX,0,1,P-07268,Vázquez Ayala,Arturo,5,44',44,0,first half,1,0,0,0
160,B-0160,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,1978-06-06,group stage,Group 1,T-28,France,FRA,0,1,P-00182,Six,Didier,19,88',88,0,second half,1,0,0,0
161,B-0161,WC-1978,1978 FIFA World Cup,M-1978-14,Brazil v Spain,1978-06-07,group stage,Group 3,T-70,Spain,ESP,0,1,P-07767,Leal,Eugenio,14,60',60,0,second half,1,0,0,0
162,B-0162,WC-1978,1978 FIFA World Cup,M-1978-15,Netherlands v Peru,1978-06-07,group stage,Group 4,T-46,Netherlands,NLD,1,0,P-02579,van de Kerkhof,René,10,25',25,0,first half,1,0,0,0
163,B-0163,WC-1978,1978 FIFA World Cup,M-1978-19,West Germany v Tunisia,1978-06-10,group stage,Group 2,T-75,Tunisia,TUN,0,1,P-08632,Dhiab,Tarak,10,68',68,0,second half,1,0,0,0
164,B-0164,WC-1978,1978 FIFA World Cup,M-1978-19,West Germany v Tunisia,1978-06-10,group stage,Group 2,T-82,West Germany,DEU,1,0,P-07727,Müller,Hansi,20,87',87,0,second half,1,0,0,0
165,B-0165,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,1978-06-10,group stage,Group 1,T-39,Italy,ITA,0,1,P-08612,Benetti,Romeo,10,60',60,0,second half,1,0,0,0
166,B-0166,WC-1978,1978 FIFA World Cup,M-1978-22,Spain v Sweden,1978-06-11,group stage,Group 3,T-71,Sweden,SWE,0,1,P-05300,Borg,Hasse,2,39',39,0,first half,1,0,0,0
167,B-0167,WC-1978,1978 FIFA World Cup,M-1978-24,Scotland v Netherlands,1978-06-11,group stage,Group 4,T-61,Scotland,SCO,1,0,P-04060,Gemmill,Archie,15,35',35,0,first half,1,0,0,0
168,B-0168,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,1978-06-14,second group stage,Group B,T-55,Poland,POL,0,1,P-04814,Maculewicz,Henryk,3,75',75,0,second half,1,0,0,0
169,B-0169,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,1978-06-14,second group stage,Group B,T-03,Argentina,ARG,1,0,P-01908,Gallego,Américo,6,80',80,0,second half,1,0,0,0
170,B-0170,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,1978-06-18,second group stage,Group B,T-54,Peru,PER,1,0,P-02536,Manzo,Rodolfo,3,7',7,0,first half,1,0,0,0
171,B-0171,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,1978-06-18,second group stage,Group B,T-55,Poland,POL,0,1,P-02273,Gorgoń,Jerzy,6,59',59,0,second half,1,0,0,0
172,B-0172,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,1978-06-18,second group stage,Group B,T-55,Poland,POL,0,1,P-05351,Boniek,Zbigniew,18,75',75,0,second half,1,0,0,0
173,B-0173,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,1978-06-18,second group stage,Group B,T-54,Peru,PER,1,0,P-01396,Quiroga,Ramón,21,89',89,0,second half,1,0,0,0
174,B-0174,WC-1978,1978 FIFA World Cup,M-1978-31,Netherlands v West Germany,1978-06-18,second group stage,Group A,T-46,Netherlands,NLD,1,0,P-03042,van de Kerkhof,Willy,11,6',6,0,first half,1,0,0,0
175,B-0175,WC-1978,1978 FIFA World Cup,M-1978-31,Netherlands v West Germany,1978-06-18,second group stage,Group A,T-82,West Germany,DEU,0,1,P-02456,Maier,Sepp,1,84',84,0,second half,1,0,0,0
176,B-0176,WC-1978,1978 FIFA World Cup,M-1978-31,Netherlands v West Germany,1978-06-18,second group stage,Group A,T-46,Netherlands,NLD,1,0,P-05468,Nanninga,Dick,18,87',87,0,second half,1,0,0,0
177,B-0177,WC-1978,1978 FIFA World Cup,M-1978-31,Netherlands v West Germany,1978-06-18,second group stage,Group A,T-46,Netherlands,NLD,1,0,P-05468,Nanninga,Dick,18,88',88,0,second half,0,1,0,1
178,B-0178,WC-1978,1978 FIFA World Cup,M-1978-33,Austria v West Germany,1978-06-21,second group stage,Group A,T-05,Austria,AUT,1,0,P-05631,Prohaska,Herbert,8,69',69,0,second half,1,0,0,0
179,B-0179,WC-1978,1978 FIFA World Cup,M-1978-33,Austria v West Germany,1978-06-21,second group stage,Group A,T-82,West Germany,DEU,0,1,P-03561,Abramczik,Rüdiger,7,69',69,0,second half,1,0,0,0
180,B-0180,WC-1978,1978 FIFA World Cup,M-1978-33,Austria v West Germany,1978-06-21,second group stage,Group A,T-05,Austria,AUT,1,0,P-04769,Sara,Robert,2,85',85,0,second half,1,0,0,0
181,B-0181,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,1978-06-21,second group stage,Group A,T-46,Netherlands,NLD,0,1,P-02210,Rep,Johnny,16,35',35,0,first half,1,0,0,0
182,B-0182,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,1978-06-21,second group stage,Group A,T-39,Italy,ITA,1,0,P-08612,Benetti,Romeo,10,40',40,0,first half,1,0,0,0
183,B-0183,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,1978-06-21,second group stage,Group A,T-46,Netherlands,NLD,0,1,P-09366,Haan,Arie,9,50',50,0,second half,1,0,0,0
184,B-0184,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,1978-06-21,second group stage,Group A,T-39,Italy,ITA,1,0,P-05548,Cabrini,Antonio,3,65',65,0,second half,1,0,0,0
185,B-0185,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,1978-06-21,second group stage,Group A,T-39,Italy,ITA,1,0,P-06751,Tardelli,Marco,14,70',70,0,second half,1,0,0,0
186,B-0186,WC-1978,1978 FIFA World Cup,M-1978-37,Brazil v Italy,1978-06-24,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-08465,Nelinho,not applicable,13,35',35,0,first half,1,0,0,0
187,B-0187,WC-1978,1978 FIFA World Cup,M-1978-37,Brazil v Italy,1978-06-24,third-place match,not applicable,T-09,Brazil,BRA,1,0,P-03483,Batista,not applicable,17,44',44,0,first half,1,0,0,0
188,B-0188,WC-1978,1978 FIFA World Cup,M-1978-37,Brazil v Italy,1978-06-24,third-place match,not applicable,T-39,Italy,ITA,0,1,P-02669,Gentile,Claudio,5,72',72,0,second half,1,0,0,0
189,B-0189,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,1978-06-25,final,not applicable,T-46,Netherlands,NLD,0,1,P-02465,Krol,Ruud,5,15',15,0,first half,1,0,0,0
190,B-0190,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,1978-06-25,final,not applicable,T-03,Argentina,ARG,1,0,P-06578,Ardiles,Osvaldo,2,40',40,0,first half,1,0,0,0
191,B-0191,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,1978-06-25,final,not applicable,T-03,Argentina,ARG,1,0,P-09350,Larrosa,Omar,12,93',93,0,"extra time, first half",1,0,0,0
192,B-0192,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,1978-06-25,final,not applicable,T-46,Netherlands,NLD,0,1,P-08987,Suurbier,Wim,20,94',94,0,"extra time, first half",1,0,0,0
193,B-0193,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,1978-06-25,final,not applicable,T-46,Netherlands,NLD,0,1,P-01647,Poortvliet,Jan,2,96',96,0,"extra time, first half",1,0,0,0
194,B-0194,WC-1982,1982 FIFA World Cup,M-1982-01,Argentina v Belgium,1982-06-13,group stage,Group 3,T-06,Belgium,BEL,0,1,P-08509,Millecamps,Luc,3,50',50,0,second half,1,0,0,0
195,B-0195,WC-1982,1982 FIFA World Cup,M-1982-01,Argentina v Belgium,1982-06-13,group stage,Group 3,T-03,Argentina,ARG,1,0,P-05050,Bertoni,Daniel,4,55',55,0,second half,1,0,0,0
196,B-0196,WC-1982,1982 FIFA World Cup,M-1982-02,Italy v Poland,1982-06-14,group stage,Group 1,T-39,Italy,ITA,1,0,P-07188,Marini,Giampiero,11,2',2,0,first half,1,0,0,0
197,B-0197,WC-1982,1982 FIFA World Cup,M-1982-02,Italy v Poland,1982-06-14,group stage,Group 1,T-55,Poland,POL,0,1,P-05351,Boniek,Zbigniew,20,12',12,0,first half,1,0,0,0
198,B-0198,WC-1982,1982 FIFA World Cup,M-1982-02,Italy v Poland,1982-06-14,group stage,Group 1,T-39,Italy,ITA,1,0,P-05815,Scirea,Gaetano,7,47',47,0,second half,1,0,0,0
199,B-0199,WC-1982,1982 FIFA World Cup,M-1982-04,Peru v Cameroon,1982-06-15,group stage,Group 1,T-11,Cameroon,CMR,0,1,P-07019,N'Kono,Thomas,1,80',80,0,second half,1,0,0,0
200,B-0200,WC-1982,1982 FIFA World Cup,M-1982-05,Hungary v El Salvador,1982-06-15,group stage,Group 3,T-34,Hungary,HUN,1,0,P-07494,Fazekas,László,7,32',32,0,first half,1,0,0,0
201,B-0201,WC-1982,1982 FIFA World Cup,M-1982-05,Hungary v El Salvador,1982-06-15,group stage,Group 3,T-34,Hungary,HUN,1,0,P-01344,Nyilasi,Tibor,8,74',74,0,second half,1,0,0,0
202,B-0202,WC-1982,1982 FIFA World Cup,M-1982-07,West Germany v Algeria,1982-06-16,group stage,Group 2,T-82,West Germany,DEU,1,0,P-08438,Hrubesch,Horst,9,57',57,0,second half,1,0,0,0
203,B-0203,WC-1982,1982 FIFA World Cup,M-1982-07,West Germany v Algeria,1982-06-16,group stage,Group 2,T-01,Algeria,DZA,0,1,P-05987,Madjer,Rabah,11,83',83,0,second half,1,0,0,0
204,B-0204,WC-1982,1982 FIFA World Cup,M-1982-08,England v France,1982-06-16,group stage,Group 4,T-27,England,ENG,1,0,P-04039,Butcher,Terry,4,34',34,0,first half,1,0,0,0
205,B-0205,WC-1982,1982 FIFA World Cup,M-1982-10,Chile v Austria,1982-06-17,group stage,Group 2,T-05,Austria,AUT,0,1,P-01839,Degeorgi,Josef,4,12',12,0,first half,1,0,0,0
206,B-0206,WC-1982,1982 FIFA World Cup,M-1982-10,Chile v Austria,1982-06-17,group stage,Group 2,T-13,Chile,CHL,1,0,P-03389,Garrido,Lizardo,2,29',29,0,first half,1,0,0,0
207,B-0207,WC-1982,1982 FIFA World Cup,M-1982-10,Chile v Austria,1982-06-17,group stage,Group 2,T-05,Austria,AUT,0,1,P-08863,Hattenberger,Roland,6,66',66,0,second half,1,0,0,0
208,B-0208,WC-1982,1982 FIFA World Cup,M-1982-12,Yugoslavia v Northern Ireland,1982-06-17,group stage,Group 5,T-50,Northern Ireland,NIR,0,1,P-08413,Whiteside,Norman,16,62',62,0,second half,1,0,0,0
209,B-0209,WC-1982,1982 FIFA World Cup,M-1982-13,Italy v Peru,1982-06-18,group stage,Group 1,T-39,Italy,ITA,1,0,P-06751,Tardelli,Marco,14,52',52,0,second half,1,0,0,0
210,B-0210,WC-1982,1982 FIFA World Cup,M-1982-13,Italy v Peru,1982-06-18,group stage,Group 1,T-54,Peru,PER,0,1,P-06689,Duarte,Jaime,2,76',76,0,second half,1,0,0,0
211,B-0211,WC-1982,1982 FIFA World Cup,M-1982-16,Poland v Cameroon,1982-06-19,group stage,Group 1,T-55,Poland,POL,1,0,P-04691,Pałasz,Andrzej,14,34',34,0,first half,1,0,0,0
212,B-0212,WC-1982,1982 FIFA World Cup,M-1982-16,Poland v Cameroon,1982-06-19,group stage,Group 1,T-11,Cameroon,CMR,0,1,P-09303,Aoudou,Ibrahim,16,40',40,0,first half,1,0,0,0
213,B-0213,WC-1982,1982 FIFA World Cup,M-1982-16,Poland v Cameroon,1982-06-19,group stage,Group 1,T-11,Cameroon,CMR,0,1,P-00994,Milla,Roger,9,80',80,0,second half,1,0,0,0
214,B-0214,WC-1982,1982 FIFA World Cup,M-1982-17,Belgium v El Salvador,1982-06-19,group stage,Group 3,T-26,El Salvador,SLV,0,1,P-04081,Osorto,Francisco,12,17',17,0,first half,1,0,0,0
215,B-0215,WC-1982,1982 FIFA World Cup,M-1982-17,Belgium v El Salvador,1982-06-19,group stage,Group 3,T-26,El Salvador,SLV,0,1,P-07404,Fagoaga,Ramón,5,74',74,0,second half,1,0,0,0
216,B-0216,WC-1982,1982 FIFA World Cup,M-1982-19,West Germany v Chile,1982-06-20,group stage,Group 2,T-13,Chile,CHL,0,1,P-07036,Dubó,Rodolfo,6,11',11,0,first half,1,0,0,0
217,B-0217,WC-1982,1982 FIFA World Cup,M-1982-19,West Germany v Chile,1982-06-20,group stage,Group 2,T-13,Chile,CHL,0,1,P-03381,Gamboa,Miguel Ángel,21,29',29,0,first half,1,0,0,0
218,B-0218,WC-1982,1982 FIFA World Cup,M-1982-20,England v Czechoslovakia,1982-06-20,group stage,Group 4,T-20,Czechoslovakia,CSK,0,1,P-07537,Chaloupka,Pavel,16,40',40,0,first half,1,0,0,0
219,B-0219,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,1982-06-20,group stage,Group 5,T-83,Yugoslavia,YUG,0,1,P-07265,Stojković,Nenad,5,35',35,0,first half,1,0,0,0
220,B-0220,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,1982-06-20,group stage,Group 5,T-83,Yugoslavia,YUG,0,1,P-01250,Šljivo,Edhem,8,78',78,0,second half,1,0,0,0
221,B-0221,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,1982-06-20,group stage,Group 5,T-70,Spain,ESP,1,0,P-05930,Zamora,Jesús María,10,80',80,0,second half,1,0,0,0
222,B-0222,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,1982-06-20,group stage,Group 5,T-70,Spain,ESP,1,0,P-00437,Gordillo,Rafael,3,87',87,0,second half,1,0,0,0
223,B-0223,WC-1982,1982 FIFA World Cup,M-1982-22,Algeria v Austria,1982-06-21,group stage,Group 2,T-01,Algeria,DZA,1,0,P-04493,Mansouri,Faouzi,16,67',67,0,second half,1,0,0,0
224,B-0224,WC-1982,1982 FIFA World Cup,M-1982-23,France v Kuwait,1982-06-21,group stage,Group 4,T-43,Kuwait,KWT,0,1,P-00675,Al-Anberi,Abdulaziz,10,30',30,0,first half,1,0,0,0
225,B-0225,WC-1982,1982 FIFA World Cup,M-1982-23,France v Kuwait,1982-06-21,group stage,Group 4,T-28,France,FRA,1,0,P-09137,Amoros,Manuel,2,68',68,0,second half,1,0,0,0
226,B-0226,WC-1982,1982 FIFA World Cup,M-1982-23,France v Kuwait,1982-06-21,group stage,Group 4,T-43,Kuwait,KWT,0,1,P-08614,Kameel,Fathi,7,85',85,0,second half,1,0,0,0
227,B-0227,WC-1982,1982 FIFA World Cup,M-1982-25,Poland v Peru,1982-06-22,group stage,Group 1,T-54,Peru,PER,0,1,P-01919,Velásquez,José,6,31',31,0,first half,1,0,0,0
228,B-0228,WC-1982,1982 FIFA World Cup,M-1982-26,Belgium v Hungary,1982-06-22,group stage,Group 3,T-06,Belgium,BEL,1,0,P-05393,Pfaff,Jean-Marie,1,65',65,0,second half,1,0,0,0
229,B-0229,WC-1982,1982 FIFA World Cup,M-1982-26,Belgium v Hungary,1982-06-22,group stage,Group 3,T-06,Belgium,BEL,1,0,P-06469,Meeuws,Walter,4,79',79,0,second half,1,0,0,0
230,B-0230,WC-1982,1982 FIFA World Cup,M-1982-27,Soviet Union v Scotland,1982-06-22,group stage,Group 6,T-61,Scotland,SCO,0,1,P-09225,Souness,Graeme,4,5',5,0,first half,1,0,0,0
231,B-0231,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon,1982-06-23,group stage,Group 1,T-39,Italy,ITA,1,0,P-05903,Antognoni,Giancarlo,9,36',36,0,first half,1,0,0,0
232,B-0232,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon,1982-06-23,group stage,Group 1,T-11,Cameroon,CMR,0,1,P-09836,N'Djeya,René,4,36',36,0,first half,1,0,0,0
233,B-0233,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,1982-06-23,group stage,Group 3,T-26,El Salvador,SLV,0,1,P-04081,Osorto,Francisco,12,20',20,0,first half,1,0,0,0
234,B-0234,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,1982-06-23,group stage,Group 3,T-26,El Salvador,SLV,0,1,P-02077,Ramírez Zapata,Luis,14,26',26,0,first half,1,0,0,0
235,B-0235,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,1982-06-23,group stage,Group 3,T-03,Argentina,ARG,1,0,P-06922,Olguín,Jorge,14,31',31,0,first half,1,0,0,0
236,B-0236,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,1982-06-23,group stage,Group 3,T-03,Argentina,ARG,1,0,P-01908,Gallego,Américo,9,44',44,0,first half,1,0,0,0
237,B-0237,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,1982-06-23,group stage,Group 3,T-26,El Salvador,SLV,0,1,P-02460,Recinos,Carlos,4,45',45,0,first half,1,0,0,0
238,B-0238,WC-1982,1982 FIFA World Cup,M-1982-31,Algeria v Chile,1982-06-24,group stage,Group 2,T-13,Chile,CHL,0,1,P-03618,Letelier,Juan Carlos,9,88',88,0,second half,1,0,0,0
239,B-0239,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,1982-06-24,group stage,Group 4,T-28,France,FRA,1,0,P-09137,Amoros,Manuel,2,47',47,0,second half,1,0,0,0
240,B-0240,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,1982-06-24,group stage,Group 4,T-20,Czechoslovakia,CSK,0,1,P-07198,Panenka,Antonín,8,75',75,0,second half,1,0,0,0
241,B-0241,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,1982-06-24,group stage,Group 4,T-20,Czechoslovakia,CSK,0,1,P-02258,Vízek,Ladislav,9,87',87,0,second half,0,1,0,1
242,B-0242,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,1982-06-24,group stage,Group 5,T-83,Yugoslavia,YUG,0,1,P-00558,Krmpotić,Zlatko,6,81',81,0,second half,1,0,0,0
243,B-0243,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,1982-06-24,group stage,Group 5,T-33,Honduras,HND,1,0,P-07847,Maradiaga,Ramón,6,85',85,0,second half,1,0,0,0
244,B-0244,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,1982-06-24,group stage,Group 5,T-33,Honduras,HND,1,0,P-01617,Yearwood,Gilberto,20,89',89,0,second half,0,1,0,1
245,B-0245,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,1982-06-25,group stage,Group 2,T-05,Austria,AUT,0,1,P-03157,Hintermaier,Reinhold,10,32',32,0,first half,1,0,0,0
246,B-0246,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,1982-06-25,group stage,Group 2,T-05,Austria,AUT,0,1,P-02601,Schachner,Walter,7,74',74,0,second half,1,0,0,0
247,B-0247,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,1982-06-25,group stage,Group 4,T-27,England,ENG,1,0,P-05041,Mariner,Paul,11,43',43,0,first half,1,0,0,0
248,B-0248,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,1982-06-25,group stage,Group 4,T-43,Kuwait,KWT,0,1,P-07219,Saad,Naeem,2,44',44,0,first half,1,0,0,0
249,B-0249,WC-1982,1982 FIFA World Cup,M-1982-36,Spain v Northern Ireland,1982-06-25,group stage,Group 5,T-70,Spain,ESP,1,0,P-08436,Juanito,not applicable,7,20',20,0,first half,1,0,0,0
250,B-0250,WC-1982,1982 FIFA World Cup,M-1982-36,Spain v Northern Ireland,1982-06-25,group stage,Group 5,T-50,Northern Ireland,NIR,0,1,P-07495,Hamilton,Billy,11,41',41,0,first half,1,0,0,0
